,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
40568,587736542025941334,232.81044006347656,6.497300624847412,15:31:14.51,+06:29:50.3,original,SBb2t
40571,587736547386523891,229.0108184814453,6.132255554199219,15:16:02.60,+06:07:56.1,original,SBd2m
40572,587730022256410776,223.36672973632807,5.538378715515137,14:53:28.02,+05:32:18.2,original,SBc2l
40575,587731868553379932,154.48448181152344,50.40768432617188,10:17:56.28,+50:24:27.7,original,Sc3m(r)
40586,587733442128249117,250.810791015625,33.582557678222656,16:43:14.59,+33:34:57.2,original,SBc2m
40587,588013384354758821,185.01446533203125,53.43821716308594,12:20:03.47,+53:26:17.6,original,Sc?t
40593,588017977834275015,226.2561492919922,31.474090576171875,15:05:01.48,+31:28:26.7,original,SBb2m
40594,587742592548143268,209.3551025390625,14.99176788330078,13:57:25.22,+14:59:30.4,original,SBb?t
40595,588016879904948440,134.52163696289062,31.18856430053711,08:58:05.19,+31:11:18.8,original,Sc3m
40598,587732482739470476,151.29481506347656,44.174922943115234,10:05:10.76,+44:10:29.7,original,Sc?t
40601,587739132416557378,208.3991241455078,35.519248962402344,13:53:35.79,+35:31:09.3,original,Sb2m
40606,588017569773650036,188.94235229492188,11.674437522888184,12:35:46.16,+11:40:28.0,original,Sc2t
40609,587739376691577172,120.31295776367188,16.538433074951172,08:01:15.11,+16:32:18.4,original,SBb2m
40611,588017605746557108,149.62960815429688,40.06186294555664,09:58:31.11,+40:03:42.7,original,Sc2t
40618,587726102562144464,225.0143585205078,4.706148147583008,15:00:03.45,+04:42:22.1,original,Sc?t
40619,587736942525808678,233.1483154296875,30.099544525146484,15:32:35.60,+30:05:58.4,original,Sc2t
40628,587737825671184513,114.0686264038086,40.63563919067383,07:36:16.47,+40:38:08.3,original,SBb2l(r)
40633,587739827133087888,227.053955078125,20.465087890625,15:08:12.95,+20:27:54.3,original,Sc1m
40643,588010877686251622,181.99375915527344,3.769951343536377,12:07:58.50,+03:46:11.8,original,Sb2t
40648,587739377778032781,148.3790740966797,30.11363983154297,09:53:30.98,+30:06:49.1,extra,Sc3m
40655,588017627231158434,191.5884552001953,45.28651428222656,12:46:21.23,+45:17:11.5,original,SBc2m
40657,587731892184613126,162.47267150878906,56.64765167236328,10:49:53.44,+56:38:51.5,original,Sc2m
40663,587732703405408332,166.27703857421875,7.840664863586426,11:05:06.49,+07:50:26.4,original,SBc?t
40665,587725039556559004,183.5393829345703,-3.283388137817383,12:14:09.45,-03:17:00.2,original,SBc2m
40666,588017977822019614,192.91329956054688,39.00131988525391,12:51:39.19,+39:00:04.8,original,Sc?m
40671,587734304342868190,337.804931640625,-0.3816154897212982,22:31:13.19,+00:22:53.8,stripe82,Er
40674,587738572459409461,198.2892608642578,38.37831497192383,13:13:09.42,+38:22:41.9,original,SBc2m
40675,587734894364328014,181.34835815429688,11.114011764526367,12:05:23.61,+11:06:50.4,original,Sb2l
40676,588295842859516039,177.9910430908203,50.66536331176758,11:51:57.85,+50:39:55.3,extra,Sc2m
40678,587736618787274923,238.68333435058597,27.90396881103516,15:54:44.00,+27:54:14.3,original,SBc2m(r)
40680,588011219135496276,206.22515869140625,61.36963653564453,13:44:54.04,+61:22:10.7,original,SBb2m
40684,587742646236414329,239.5687561035156,14.289292335510254,15:58:16.50,+14:17:21.5,extra,SBc2l
40687,587739507154944139,186.8817596435547,33.66802978515625,12:27:31.62,+33:40:04.9,original,SBb?t
40700,587742611351667465,247.051513671875,8.675008773803711,16:28:12.36,+08:40:30.0,original,Sd?t
40706,587739405716619438,207.2065277099609,31.754228591918945,13:48:49.57,+31:45:15.2,original,Sb?t
40708,587739505548787801,198.7548065185547,31.691394805908203,13:15:01.15,+31:41:29.0,original,Ser
40725,588011123578503391,193.68829345703125,62.21403884887695,12:54:45.19,+62:12:50.5,original,SBb2m
40730,587725590921937245,264.2300720214844,57.46220016479492,17:36:55.22,+57:27:43.9,original,SBc2m
40736,587734622167040215,127.387451171875,29.980897903442383,08:29:32.99,+29:58:51.2,original,SBc2m
40739,587736477055975680,221.41009521484372,9.385300636291504,14:45:38.42,+09:23:07.1,original,SBc2m
40747,587732592255500426,196.5655975341797,60.69644927978516,13:06:15.74,+60:41:47.2,original,Er
40759,587731869633609880,178.00555419921875,55.16853332519531,11:52:01.33,+55:10:06.7,original,Sc2m
40762,588017991774896357,230.67393493652344,7.29733419418335,15:22:41.74,+07:17:50.4,original,SBb2m
40767,587738067262177547,110.91649627685548,41.88204574584961,07:23:39.96,+41:52:55.4,original,SBb2m
40768,587735044693360754,145.54458618164062,38.710296630859375,09:42:10.70,+38:42:37.1,original,Sc?t
40770,587739152817324356,122.18714141845705,18.701295852661133,08:08:44.91,+18:42:04.7,original,SBc2l
40771,588023047470907595,122.91319274902344,14.364095687866213,08:11:39.17,+14:21:50.7,original,Sc1t
40782,587732157388816573,118.21851348876952,25.674673080444336,07:52:52.44,+25:40:28.8,original,Sc3m
40789,587728880870752280,139.37884521484375,3.998028993606568,09:17:30.92,+03:59:52.9,original,SBb2m(r)
40797,587742061608370322,181.291015625,22.55572891235352,12:05:09.84,+22:33:20.6,original,SBc2l
40800,587735348564656408,160.23268127441406,13.806432723999023,10:40:55.84,+13:48:23.2,original,Sc2t
40803,587738947221913714,188.5635223388672,39.85697555541992,12:34:15.25,+39:51:25.1,original,SBc2m
40807,587735348030472386,166.53897094726562,14.018302917480469,11:06:09.35,+14:01:05.9,original,SBb2m
40813,587739631167996033,221.50086975097656,27.631940841674805,14:46:00.21,+27:37:55.0,original,Sc3t
40820,588848899383558278,197.6684417724609,-0.4922351837158203,13:10:40.43,+00:29:32.0,original,SBc2m
40826,587732701263102045,178.20494079589844,6.463023662567139,11:52:49.19,+06:27:46.9,original,Er
40832,587729158434259138,205.47955322265625,4.161244869232178,13:41:55.09,+04:09:40.5,original,Sb3m
40834,587733431924621787,255.2333068847656,24.90394401550293,17:00:55.99,+24:54:14.2,original,Ser
40840,587732702338154539,181.2811584472656,7.457679748535156,12:05:07.48,+07:27:27.6,original,SBc2l
40841,588297863635992855,122.91456604003906,26.344785690307617,08:11:39.50,+26:20:41.2,original,Sen
40847,587742014912397457,228.2545166015625,17.579193115234375,15:13:01.08,+17:34:45.1,original,Sc3t(r)
40851,587745539433759176,126.47325897216795,8.72629165649414,08:25:53.58,+08:43:34.6,original,Sc3m
40856,587742013289267421,198.07037353515625,21.399852752685547,13:12:16.89,+21:23:59.5,original,SBc3m(i)
40859,588017604692738215,211.1950836181641,41.78247833251953,14:04:46.82,+41:46:56.9,original,Sb2t
40865,587739721371484308,212.57000732421875,27.60816192626953,14:10:16.80,+27:36:29.4,original,Sc+t
40867,588017115054014503,215.03054809570312,43.03149032592773,14:20:07.33,+43:01:53.4,original,SBb2l
40869,587739158723231875,137.6431427001953,28.37578582763672,09:10:34.35,+28:22:32.8,original,SBb3t
40871,587739647822135409,176.0226593017578,32.452972412109375,11:44:05.44,+32:27:10.7,extra,Ei
40873,587736919433609588,242.9658660888672,27.170557022094727,16:11:51.81,+27:10:14.0,extra,Sc2t
40879,588010359085203640,177.68057250976562,4.794810771942139,11:50:43.34,+04:47:41.3,original,Sc?m
40882,587742889972859127,245.103271484375,50.23674011230469,16:20:24.79,+50:14:12.3,original,Sc?m
40892,587742567851622643,138.74269104003906,14.028712272644045,09:14:58.25,+14:01:43.4,original,Sc2t
40901,587739132415049932,204.1990509033203,36.33823394775391,13:36:47.77,+36:20:17.6,original,Sc2t
40904,587738947221848220,188.5113220214844,39.765602111816406,12:34:02.72,+39:45:56.2,original,SBc3t
40905,587742568392228895,147.15005493164062,16.3171329498291,09:48:36.01,+16:19:01.7,original,SBc2m(r)
40906,587739458834858213,218.9818572998047,28.13130760192871,14:35:55.65,+28:07:52.7,original,SBb2l
40907,587742646238511515,244.1282196044922,12.70170783996582,16:16:30.77,+12:42:06.1,original,Sc2t
40909,588017711511371848,207.36981201171875,49.60646438598633,13:49:28.75,+49:36:23.3,original,SBb2m
40911,587738953104687113,204.2384033203125,36.81166076660156,13:36:57.22,+36:48:42.0,original,Sc2t
40915,588297864455323810,156.35140991210938,43.71217727661133,10:25:24.34,+43:42:43.8,extra,SBc2t
40924,587728881409392814,143.48178100585938,4.612490177154541,09:33:55.63,+04:36:45.0,original,SBc2m
40928,588011101567058009,230.80059814453125,52.66696166992188,15:23:12.14,+52:40:01.1,original,SBc2m
40932,588017729225490461,185.5352478027344,7.485783576965332,12:22:08.46,+07:29:08.8,original,SBb2m
40936,587725816940200075,137.09909057617188,57.44319534301758,09:08:23.78,+57:26:35.5,original,SBc3t
40939,587741709420658774,177.09934997558594,27.643659591674805,11:48:23.84,+27:38:37.2,extra,SBc3m
40948,587739506622529674,198.88250732421875,32.4774055480957,13:15:31.80,+32:28:38.7,original,Sb1m
40953,587739132414656533,203.0152740478516,36.44784164428711,13:32:03.66,+36:26:52.2,extra,SBb2m
40960,587730022794526971,226.36656188964844,5.75369930267334,15:05:27.97,+05:45:13.3,original,SBc2l
40965,587730023338541469,242.6575927734375,4.640855312347412,16:10:37.82,+04:38:27.1,original,Sc3t
40966,587737827281142107,111.67156982421876,39.822364807128906,07:26:41.18,+39:49:20.5,original,Sc3m
40967,587741531718090890,187.42950439453125,29.08749008178711,12:29:43.08,+29:05:15.0,extra,SBc2m(d)
40971,587739609712361602,214.6741180419922,29.439672470092773,14:18:41.79,+29:26:22.8,extra,Ser(i)
40977,587732769987297389,195.2003173828125,8.712432861328125,13:00:48.08,+08:42:44.8,original,SBc2t
40987,587731885731938669,117.2976303100586,29.629093170166016,07:49:11.43,+29:37:44.7,extra,SBc2m
40990,587729782273212912,256.7025451660156,34.623268127441406,17:06:48.61,+34:37:23.8,original,Sc2l
40994,587729387157455017,204.60964965820312,58.55672454833984,13:38:26.32,+58:33:24.2,original,SBc3m
41003,588848899360882818,145.87445068359375,-0.6087523698806763,09:43:29.87,+00:36:31.5,original,Sc3t
41004,587728308566819005,171.6055908203125,2.4044477939605717,11:26:25.34,+02:24:16.0,original,SBb2m
41006,588018254295466228,241.40524291992188,36.43252944946289,16:05:37.26,+36:25:57.1,original,Sc?t(r)
41013,588848900459462780,202.63079833984372,0.2163195759057998,13:30:31.39,+00:12:58.8,original,SBb2l
41014,588017702954926448,236.52886962890625,7.231847763061523,15:46:06.93,+07:13:54.7,original,SBc2m
41015,587742062125121739,133.32618713378906,14.984392166137695,08:53:18.28,+14:59:03.8,original,SBb2l
41025,588295840712884308,181.1989288330078,49.15251159667969,12:04:47.74,+49:09:09.0,original,SBc2m
41026,587739115243241503,137.94012451171875,27.658809661865234,09:11:45.63,+27:39:31.7,original,Sc2t
41027,587732053784395983,143.3672637939453,44.24640274047852,09:33:28.14,+44:14:47.0,original,SBc2l(r)
41028,587742551755980896,223.14239501953125,16.692333221435547,14:52:34.17,+16:41:32.4,original,Sc?t
41029,587742577525981266,209.05349731445312,18.87718963623047,13:56:12.84,+18:52:37.9,original,SBc?t
41035,587728880345940095,167.0872344970703,4.883133888244629,11:08:20.94,+04:52:59.3,original,SBb2m
41036,588015509817983091,26.7730712890625,0.458351731300354,01:47:05.54,+00:27:30.1,stripe82,Sc3t
41037,587741726043603093,189.54063415527344,24.84476852416992,12:38:09.75,+24:50:41.2,original,SBc2t
41046,587738066188370152,111.83474731445312,41.42247009277344,07:27:20.34,+41:25:20.9,original,Sc4t
41051,587728931335700525,119.60227966308594,35.55894470214844,07:58:24.55,+35:33:32.2,original,Ei
41052,587725041166188667,181.25439453125,-1.9843266010284424,12:05:01.05,-01:59:03.6,original,Sc1m
41059,587742014361763911,195.0579071044922,22.499601364135746,13:00:13.90,+22:29:58.6,original,Sc3t
41066,588017977288949936,203.89508056640625,37.30355072021485,13:35:34.82,+37:18:12.8,original,SBc2m
41069,587742954397433939,185.3252410888672,4.964180946350098,12:21:18.06,+04:57:51.1,original,SBb2m
41082,588017992294465706,190.7800445556641,10.67690372467041,12:43:07.21,+10:40:36.9,original,Ser
41083,588017979449147639,236.8163299560547,28.093564987182617,15:47:15.92,+28:05:36.8,extra,Sc4t
41086,588017567092310120,166.0222625732422,12.388648986816406,11:04:05.34,+12:23:19.1,original,Sc?t
41089,588016892249899228,157.03826904296875,39.23211669921875,10:28:09.18,+39:13:55.6,original,Sc4m
41093,587729158983778458,234.4125213623047,3.144373655319214,15:37:39.01,+03:08:39.7,original,SBc2t
41095,587741386201235916,125.55958557128906,17.214035034179688,08:22:14.30,+17:12:50.5,original,Sc?t
41096,587725469599203460,140.10145568847656,56.23470687866211,09:20:24.35,+56:14:04.9,original,Sc1m
41097,587733441590460654,248.8194122314453,34.930721282958984,16:35:16.66,+34:55:50.6,original,SBc3t
41098,587736781996949762,242.76168823242188,31.821292877197266,16:11:02.81,+31:49:16.7,original,Sb2l
41100,587735348037681253,183.4700927734375,14.611003875732422,12:13:52.82,+14:36:39.6,extra,SBb2m
41117,587742568933097593,156.4256134033203,18.52074432373047,10:25:42.15,+18:31:14.7,original,Sc3t
41119,587728677396349069,195.43624877929688,63.98945999145508,13:01:44.70,+63:59:22.1,original,SBc2m
41128,588017730302509129,193.0611724853516,8.1270751953125,12:52:14.68,+08:07:37.5,extra,Sc2t
41135,587739407863972000,207.27484130859372,33.46715545654297,13:49:05.96,+33:28:01.8,extra,Sc?t
41140,588010136264769687,132.6108856201172,49.67838668823242,08:50:26.61,+49:40:42.2,original,SBb2m
41143,588023240207827132,137.9124298095703,17.981369018554688,09:11:38.98,+17:58:52.9,original,Sc?t
41147,587739158725394634,142.89601135253906,30.4427433013916,09:31:35.04,+30:26:33.9,original,SBb2m
41150,587726031163490453,154.21263122558594,1.0749326944351196,10:16:51.03,+01:04:29.8,original,SBb2t
41153,587742568934408296,159.57164001464844,18.95048713684082,10:38:17.19,+18:57:01.8,original,Sb2t
41156,588016892788736095,162.44239807128906,41.0638313293457,10:49:46.18,+41:03:49.8,original,SBb2l
41165,587732053243985984,134.77096557617188,39.18009185791016,08:59:05.03,+39:10:48.3,original,Sc3t
41166,588017977838534965,236.1021881103516,26.91701889038086,15:44:24.53,+26:55:01.3,original,Sc?m
41169,587731185671340192,9.829046249389648,-0.456290602684021,00:39:18.97,+00:27:22.6,stripe82,Sc+t
41171,587742191522939013,203.0151824951172,24.89097785949707,13:32:03.64,+24:53:27.5,original,Sc?t
41177,588017726547427412,183.7980499267578,8.412310600280762,12:15:11.53,+08:24:44.3,original,SBc2m
41178,587725816962089265,236.8187255859375,55.31676483154297,15:47:16.49,+55:19:00.4,original,SBc2m(r)
41182,587741490887459438,118.41419982910156,13.433897972106934,07:53:39.41,+13:26:02.0,original,Sc?m
41184,587739810497560890,238.6128845214844,17.11012840270996,15:54:27.09,+17:06:36.5,original,Sc?t
41185,588017114520092839,223.03353881835935,39.861289978027344,14:52:08.05,+39:51:40.6,original,Sc?t
41186,587732483810001074,141.94943237304688,41.45261764526367,09:27:47.86,+41:27:09.4,original,Sc?t
41189,587732134310838324,178.38449096679688,51.46033477783203,11:53:32.28,+51:27:37.2,original,Ei
41205,587736542551015449,205.69142150878903,9.446903228759766,13:42:45.94,+09:26:48.9,original,SBb2m(r)
41207,587734950202572926,152.50726318359375,11.60801601409912,10:10:01.74,+11:36:28.9,original,Sc2t
41219,587736975815278677,244.5601501464844,20.930036544799805,16:18:14.44,+20:55:48.1,original,SBc2m
41222,587731513148047446,31.07999420166016,0.3441700935363769,02:04:19.20,+00:20:39.0,stripe82,Sb?t
41232,587745243082981633,131.41656494140625,11.41443157196045,08:45:39.98,+11:24:52.0,original,SBc2t
41238,587735665306370157,213.69430541992188,53.4794921875,14:14:46.63,+53:28:46.2,original,SBb4m
41242,587741708336955533,152.46669006347656,23.06687355041504,10:09:52.01,+23:04:00.7,extra,Sc2t
41248,587739407334572212,226.14036560058597,27.96570587158203,15:04:33.69,+27:57:56.5,original,SBb2l
41250,587739406802944295,237.9522399902344,22.583532333374023,15:51:48.54,+22:35:00.7,original,Sc?t
41256,588017705076392015,176.25257873535156,13.535079002380373,11:45:00.62,+13:32:06.3,original,SBc2l
41258,587731521198227680,118.42262268066406,29.034297943115234,07:53:41.43,+29:02:03.5,original,Sc2m
41259,587739843769335821,209.0279693603516,22.10882568359375,13:56:06.71,+22:06:31.8,original,Sc?t
41265,587739608091459709,187.33303833007807,31.67481803894043,12:29:19.93,+31:40:29.3,original,Sc?t
41279,587739721379414220,231.72840881347656,22.06891250610352,15:26:54.82,+22:04:08.1,original,SBc2t
41286,587736541483565183,220.2050323486328,7.534035205841064,14:40:49.21,+07:32:02.5,original,SBc2l
41287,587736802936488084,199.4824981689453,13.459375381469728,13:17:55.80,+13:27:33.8,original,Sc2m
41293,587726015619268767,210.86587524414065,2.52881932258606,14:03:27.81,+02:31:43.7,original,SBc3m(d)
41301,587732482196177112,134.9869384765625,36.38468170166016,08:59:56.87,+36:23:04.9,original,Sc1m
41302,587742568395767977,155.455322265625,17.925739288330078,10:21:49.28,+17:55:32.7,extra,Sc2m(o)
41306,587733398645047472,242.27322387695312,37.884857177734375,16:09:05.57,+37:53:05.5,original,SBb2m
41307,587741708876906724,159.8757781982422,25.185382843017575,10:39:30.19,+25:11:07.4,original,SBb3t(d)
41308,587742550138421435,206.57452392578125,18.205787658691406,13:46:17.89,+18:12:20.8,original,SBb3m(r)
41311,587731187811746031,353.6656188964844,1.0544482469558716,23:34:39.75,+01:03:16.0,stripe82,SBc2m
41323,587739721379021016,230.81979370117188,22.44355010986328,15:23:16.75,+22:26:36.8,original,Sc2m
41334,587735343725478130,143.26968383789062,9.26007080078125,09:33:04.72,+09:15:36.3,original,SBb?t
41335,587739607554064488,185.948486328125,31.26154899597168,12:23:47.64,+31:15:41.6,original,Sen
41339,587742610802933948,219.9255523681641,14.36663055419922,14:39:42.13,+14:21:59.9,original,SBb?t
41347,588848899376873605,182.37908935546875,-0.4365787506103515,12:09:30.98,+00:26:11.7,original,SBc2l
41353,587741816250892437,162.90243530273438,23.01592254638672,10:51:36.58,+23:00:57.3,original,SBc3t(i)
41370,587724648719122726,177.6587677001953,-3.0013110637664795,11:50:38.10,-03:00:04.7,original,Sb2m
41374,587739405707378803,182.15069580078125,33.83675765991211,12:08:36.17,+33:50:12.3,original,SBc+m
41382,587729753278120206,245.60491943359372,44.78564834594727,16:22:25.18,+44:47:08.3,original,Ei
41386,588017626695073906,194.1309051513672,44.66951751708984,12:56:31.42,+44:40:10.3,extra,Ser(d)
41391,587736975809249527,231.3180694580078,27.52680206298828,15:25:16.34,+27:31:36.5,original,SBb?m(r)
41398,588017712587538618,215.7350311279297,48.273170471191406,14:22:56.41,+48:16:23.4,extra,SBb2t
41399,587727942953795940,135.427490234375,1.0515378713607788,09:01:42.60,+01:03:05.5,original,SBb2l
41401,587726032263577792,214.3521270751953,1.9621318578720093,14:17:24.51,+01:57:43.7,original,SBb2m
41410,587729751673536877,254.7942352294922,33.02605056762695,16:59:10.62,+33:01:33.8,original,SBc2m
41412,587745244164653161,149.310791015625,16.493436813354492,09:57:14.59,+16:29:36.4,extra,Sc2l
41417,587739303675625571,172.39573669433594,34.19810104370117,11:29:34.98,+34:11:53.2,original,SBc2m
41419,587735660478660729,159.23828125,38.31698989868164,10:36:57.19,+38:19:01.2,original,SBc2l
41420,587726032266330203,220.7050018310547,1.7038447856903076,14:42:49.20,+01:42:13.8,original,SBc2t
41423,588017604701454484,233.800048828125,33.19847869873047,15:35:12.01,+33:11:54.5,original,Sb2l(r)
41426,587739708478914730,204.04739379882807,29.39386940002441,13:36:11.37,+29:23:37.9,original,Sc3t
41428,587742189375651966,203.19625854492188,23.14218521118164,13:32:47.10,+23:08:31.9,original,Sc2t
41441,588017978883113111,156.32391357421875,36.44679260253906,10:25:17.74,+36:26:48.5,original,Sb2t
41442,587739827669631117,226.4155731201172,21.073392868041992,15:05:39.74,+21:04:24.2,original,Sb2m
41456,587733398645375270,242.90647888183597,37.29103088378906,16:11:37.55,+37:17:27.7,original,SBc3t
41458,588015507657392251,356.91961669921875,-1.091857671737671,23:47:40.71,-01:05:30.7,stripe82,SBc2m
41463,587738948822171768,158.13534545898438,37.912689208984375,10:32:32.48,+37:54:45.7,original,SBb2l(r)
41465,587732050018173090,139.05526733398438,47.774200439453125,09:16:13.26,+47:46:27.1,original,Sb?t
41471,588017977836044486,230.4190673828125,29.759275436401367,15:21:40.58,+29:45:33.4,original,SBb?t
41483,587745402534428918,132.1724853515625,10.515203475952148,08:48:41.40,+10:30:54.7,extra,SBc2m
41484,587736585511371094,239.3052978515625,28.147125244140625,15:57:13.27,+28:08:49.7,original,SBc2m
41487,587729776902471869,203.24490356445312,-2.9157702922821045,13:32:58.78,-02:54:56.8,original,Sc?t
41492,587731512076140664,35.27603530883789,-0.5765350461006165,02:21:06.25,+00:34:35.5,stripe82,SBc2m
41498,587741724966322319,180.59979248046875,23.93193244934082,12:02:23.95,+23:55:55.0,original,Sc3t
41499,587739381522104471,212.28076171875,32.23234176635742,14:09:07.38,+32:13:56.4,original,Er
41502,587741533306421299,132.01409912109375,19.47374725341797,08:48:03.38,+19:28:25.5,original,Sb?t
41511,587742061612630077,191.8009490966797,22.48444557189941,12:47:12.23,+22:29:04.0,extra,SBc2m
41517,587736940914802958,231.6456451416016,29.341182708740234,15:26:34.95,+29:20:28.3,extra,SBc2l
41518,588017626171179260,230.71632385253903,34.57939147949219,15:22:51.92,+34:34:45.8,original,SBb2t
41519,587732157389799444,120.00799560546876,27.11455535888672,08:00:01.92,+27:06:52.4,original,Sc2m
41521,587742610804834416,224.23312377929688,13.525191307067873,14:56:55.95,+13:31:30.7,extra,SBc3t
41527,588017724937994419,186.47613525390625,7.214093208312988,12:25:54.27,+07:12:50.7,original,Sc3t(r)
41534,587739811027943637,223.90115356445312,22.279136657714844,14:55:36.28,+22:16:44.9,original,Sb+m
41536,587727865644974460,119.9485321044922,37.90911483764648,07:59:47.65,+37:54:32.8,original,Sc3m
41543,587742627457925423,237.76788330078125,10.03398609161377,15:51:04.29,+10:02:02.3,original,Sc3m
41554,588017565482287161,167.44439697265625,11.194872856140137,11:09:46.66,+11:11:41.5,original,SBc4t
41557,587739458302246926,228.92190551757807,24.48849105834961,15:15:41.26,+24:29:18.6,original,SBb2l
41558,587729233589305612,250.55113220214844,46.75541305541992,16:42:12.27,+46:45:19.5,original,SBc2m
41559,587741817317097659,144.61334228515625,20.156021118164062,09:38:27.20,+20:09:21.7,original,Sc3t
41563,587733398650486875,252.4610137939453,28.81468772888184,16:49:50.64,+28:48:52.9,extra,Sc?t
41571,587739609170182319,200.8032989501953,31.71875,13:23:12.79,+31:43:07.5,original,Sc?t
41575,587731870169890984,175.47891235351562,55.4669303894043,11:41:54.94,+55:28:00.9,original,Ei
41576,588017720114217062,203.2319183349609,40.25710678100586,13:32:55.66,+40:15:25.6,original,Sc?t
41578,588017990693748928,213.57342529296875,8.204767227172852,14:14:17.62,+08:12:17.2,extra,Sc?t
41579,587739407299051549,133.61082458496094,23.748897552490234,08:54:26.60,+23:44:56.0,original,Sc3t
41580,587741722014056499,183.535400390625,27.289899826049805,12:14:08.50,+27:17:23.6,original,SBb2m
41581,588017604165107980,234.7918701171875,32.10118103027344,15:39:10.05,+32:06:04.3,original,Sc3t
41586,587739828750123371,242.0556182861328,16.302642822265625,16:08:13.35,+16:18:09.5,original,Sc?m
41589,587739607550525546,176.4835662841797,31.03657531738281,11:45:56.06,+31:02:11.7,original,SBc2m
41598,587733603730784604,246.38038635253903,38.81147384643555,16:25:31.29,+38:48:41.3,original,SBc?m
41604,587742627451306189,222.6924743652344,13.325939178466797,14:50:46.20,+13:19:33.4,extra,Sc?t
41628,587739382066839745,231.75267028808597,26.45009422302246,15:27:00.64,+26:27:00.3,extra,Sc3m
41632,587726016683245662,188.4153289794922,3.606847286224365,12:33:39.68,+03:36:24.7,original,Sc3l
41636,587736545778008395,233.73814392089844,4.425689220428467,15:34:57.15,+04:25:32.5,original,Sc?t
41648,587739505013555302,202.9229278564453,30.678131103515625,13:31:41.50,+30:40:41.3,original,Sb2t
41651,587745243095498843,160.34938049316406,17.555374145507812,10:41:23.85,+17:33:19.3,original,Sc?t
41656,588017949349773476,177.79745483398438,43.1060676574707,11:51:11.39,+43:06:21.8,original,Ser
41657,587741491438747778,150.7766876220703,26.427438735961918,10:03:06.41,+26:25:38.8,original,SBb3m
41660,587739809951776976,217.89442443847656,23.018932342529297,14:31:34.66,+23:01:08.2,extra,Sc3t
41666,587745539979804901,147.243408203125,13.984460830688477,09:48:58.42,+13:59:04.1,original,Sb?t
41668,588295842322514032,177.52114868164062,50.20718002319336,11:50:05.08,+50:12:25.8,original,Ei
41674,587726101492596863,234.51080322265625,3.441168546676636,15:38:02.59,+03:26:28.2,original,Sc?m
41675,588017977285541986,193.97854614257807,38.486454010009766,12:55:54.85,+38:29:11.2,extra,SBb2t
41677,587735743687885014,236.1400909423828,34.68022918701172,15:44:33.62,+34:40:48.8,original,Sc3m
41680,588017109680062508,166.91636657714844,44.911808013916016,11:07:39.93,+44:54:42.5,original,Sb?t
41681,587742573759168517,170.1183624267578,20.261877059936523,11:20:28.41,+20:15:42.8,extra,Sc3t
41682,587742615100654021,244.5814514160156,12.87873077392578,16:18:19.55,+12:52:43.4,extra,Sc?t
41683,587732136997355648,186.53189086914065,53.584129333496094,12:26:07.65,+53:35:02.9,original,Sc?t
41685,588007004163932178,131.75914001464844,51.36711120605469,08:47:02.19,+51:22:01.6,original,Sc2l
41690,587736920510038389,248.93206787109372,24.142072677612305,16:35:43.70,+24:08:31.5,original,Sc2m
41691,587741490358452433,135.5467987060547,20.660531997680664,09:02:11.23,+20:39:37.9,original,Sb2m(m)
41692,587728905563734164,119.4633331298828,34.9893798828125,07:57:51.20,+34:59:21.8,original,SBb2m
41700,587728309636497483,162.2255401611328,2.983606576919556,10:48:54.13,+02:59:01.0,extra,Sc3t(d)
41705,587736977416978605,225.1385040283203,31.501585006713867,15:00:33.24,+31:30:05.7,original,Sc3m
41718,587729158434390129,205.7943420410156,4.1932053565979,13:43:10.64,+04:11:35.5,original,SBb2l
41724,588017725468311653,171.409912109375,7.334391117095947,11:25:38.38,+07:20:03.8,original,Sc?t
41727,587742062159397015,216.0567626953125,20.045284271240234,14:24:13.62,+20:02:43.0,extra,SBc2m
41735,587735348013302054,126.9448013305664,7.840507030487059,08:27:46.75,+07:50:25.8,original,Sc2m
41740,587732484362600644,193.0451202392578,50.53147506713867,12:52:10.83,+50:31:53.3,extra,Sc?t
41742,587726032796713181,205.84259033203125,2.347292900085449,13:43:22.22,+02:20:50.3,original,Sb2t
41747,587745541058396346,158.41513061523438,16.589542388916016,10:33:39.63,+16:35:22.4,original,Sc2m
41750,587738067270697156,125.97150421142578,58.96217346191406,08:23:53.16,+58:57:43.8,original,SBc2l
41752,587737810103697801,115.31627655029295,44.91603088378906,07:41:15.91,+44:54:57.7,original,Sen
41760,587729157896601742,203.6675567626953,3.8666465282440186,13:34:40.21,+03:51:59.9,original,SBc2m
41762,587741600963756044,198.67092895507807,26.087461471557617,13:14:41.02,+26:05:14.9,original,SBc2m
41763,588297864718254200,141.02017211914062,38.410152435302734,09:24:04.84,+38:24:36.6,extra,Sc2m
41769,587729782809625025,256.4923400878906,35.78256607055664,17:05:58.16,+35:46:57.2,original,SBc2t
41777,587741602561851546,166.66064453125,26.888517379760746,11:06:38.55,+26:53:18.7,original,Sc2t
41787,587742576982884550,194.0358428955078,19.85306739807129,12:56:08.60,+19:51:11.0,original,SBb2t(r)
41799,587741489820467347,133.20106506347656,19.349225997924805,08:52:48.25,+19:20:57.2,extra,Sd2m
41802,587739407334965265,226.9604339599609,27.608461380004883,15:07:50.50,+27:36:30.5,original,SBc+t
41804,587725552271753429,124.70085144042967,51.03939437866211,08:18:48.20,+51:02:21.8,original,SBc?t
